Time (min),Intensity (a.u.)
6.775166988,327.8727417
6.80850029,328.3154297
6.841833591,328.0553589
6.875166893,328.535614
6.908500195,328.8327942
6.941833496,328.9767761
6.975166798,328.6486206
7.008500099,328.5830994
7.041833401,328.9242859
7.075166702,328.754364
7.108500004,328.8697205
7.141833305,328.9882202
7.175166607,329.130127
7.208500385,329.5919189
7.241833687,329.2556152
7.275166988,329.3036499
7.30850029,329.7341919
7.341833591,329.8238525
7.375166893,329.897522
7.408500195,330.182251
7.441833496,330.1173401
7.475166798,330.6680298
7.508500099,330.5037231
7.541833401,330.4146423
7.575166702,330.9002991
7.608500004,330.4179688
7.641833305,331.1962891
7.675166607,331.6141357
7.708500385,331.6321716
7.741833687,331.6369324
7.775166988,331.1716919
7.80850029,331.6660461
7.841833591,331.8097534
7.875166893,331.7645874
7.908500195,331.9905701
7.941833496,332.0265503
7.975166798,332.9655762
8.008500099,332.8527222
8.041833878,332.8641052
8.075166702,332.881958
8.108500481,333.1669006
8.141833305,333.3948059
8.175167084,333.3521729
8.208499908,332.8800659
8.241833687,333.0417786
8.275166512,333.1801453
8.30850029,333.0584106
8.341833115,333.7273865
8.375166893,333.4783325
8.408499718,333.5447083
8.441833496,333.5196228
8.475167274,333.4865112
8.508500099,333.256134
8.541833878,333.0812073
8.575166702,333.6188354
8.608500481,333.7304993
8.641833305,333.7262268
8.675167084,334.1263428
8.708499908,333.6323547
8.741833687,333.8386536
8.775166512,333.6304626
8.80850029,333.9830017
8.841833115,333.8697815
8.875166893,333.9836121
8.908499718,333.8529358
8.941833496,334.0175476
8.975167274,334.1149292
9.008500099,333.9850159
9.041833878,334.413147
9.075166702,333.991333
9.108500481,334.0180664
9.141833305,334.2094116
9.175167084,334.1924133
9.208499908,334.2897644
9.241833687,334.4653931
9.275166512,334.2833557
9.30850029,334.1040039
9.341833115,334.5861816
9.375166893,334.7185059
9.408499718,334.8449097
9.441833496,334.5334473
9.475167274,334.7503967
9.508500099,334.5984497
9.541833878,334.7716675
9.575166702,334.9984131
9.608500481,334.82724
9.641833305,335.124054
9.675167084,334.8080444
9.708499908,334.8247986
9.741833687,335.1432495
9.775166512,335.0136719
9.80850029,335.027771
9.841833115,334.9083557
9.875166893,334.9262695
9.908499718,335.1505432
9.941833496,335.2992249
9.975167274,334.9671936
10.0085001,334.9883423
10.04183388,335.3256226
10.0751667,335.2843628
10.10850048,335.1062622
10.14183331,335.0318298
10.17516708,335.3074341
10.20849991,334.8433228
10.24183369,335.4547119
10.27516651,335.5066223
10.30850029,335.4071045
10.34183311,335.4355469
10.37516689,335.8404541
10.40849972,335.5935669
10.4418335,335.7395325
10.47516727,335.5394592
10.5085001,335.722229
10.54183388,335.6386414
10.5751667,335.5915527
10.60850048,335.5461426
10.64183331,336.3376465
10.67516708,335.6394653
10.70849991,335.6538391
10.74183369,335.8846436
10.77516651,335.8793945
10.80850029,335.8881836
10.84183311,335.8601685
10.87516689,336.1193848
10.90849972,335.9140015
10.9418335,336.1765747
10.97516727,336.0560303
11.0085001,336.2541199
11.04183388,336.2278442
11.0751667,336.4169922
11.10850048,336.7189941
11.14183331,337.0318298
11.17516708,337.1132202
11.20849991,337.2404785
11.24183369,337.2155457
11.27516651,337.4684753
11.30850029,337.2092285
11.34183311,337.7018127
11.37516689,338.0921936
11.40849972,337.4704285
11.4418335,338.5470886
11.47516727,338.5585938
11.5085001,338.7634277
11.54183388,338.8444214
11.5751667,339.0669861
11.60850048,339.6854248
11.64183331,339.1758423
11.67516708,339.6794739
11.70849991,339.5829163
11.74183369,339.9104309
11.77516651,340.0966492
11.80850029,340.3288574
11.84183311,340.5170593
11.87516689,340.2980347
11.90849972,340.6462402
11.9418335,341.045166
11.97516727,341.2550659
12.0085001,341.7837524
12.04183388,341.7067261
12.0751667,341.7177124
12.10850048,341.9433899
12.14183331,342.3905029
12.17516708,342.3178101
12.20849991,342.5649109
12.24183369,342.6757507
12.27516651,342.6738281
12.30850029,343.102417
12.34183311,343.1131897
12.37516689,343.2898865
12.40849972,343.3515015
12.4418335,343.5700684
12.47516727,343.6384888
12.5085001,344.3872375
12.54183388,344.3294678
12.5751667,344.4233704
12.60850048,344.3575745
12.64183331,345.0360107
12.67516708,344.9856873
12.70849991,345.5989075
12.74183369,345.4940186
12.77516651,345.098114
12.80850029,345.6428528
12.84183311,345.7522278
12.87516689,345.961853
12.90849972,346.002655
12.9418335,346.3720093
12.97516727,346.5232849
13.0085001,346.3783569
13.04183388,346.822052
13.0751667,347.0151978
13.10850048,347.3209534
13.14183331,347.1037598
13.17516708,347.7121277
13.25877094,347.380188
13.29210377,347.6858521
13.32543755,347.6893005
13.35877037,348.309021
13.39210415,348.4452515
13.42543697,348.3277893
13.45877075,348.3838501
13.49210453,348.3264771
13.52543736,348.6107788
13.55877113,348.7654114
13.59210396,348.8138123
13.62543774,349.1509094
13.65877056,349.2307739
13.69210434,349.243042
13.72543716,349.4988708
13.75877094,349.4688721
13.79210377,349.3857117
13.82543755,349.5063782
13.85877037,349.8728027
13.89210415,349.7079163
13.92543697,349.7160034
13.95877075,349.9121399
13.99210453,349.7558289
14.02543736,349.9411926
14.05877113,350.2290344
14.09210396,350.0177307
14.12543774,350.5066528
14.15877056,350.6380615
14.19210434,350.4944153
14.22543716,351.0796204
14.25877094,351.1665039
14.29210377,351.3230286
14.32543755,351.14328
14.35877037,351.4021301
14.39210415,351.2318115
14.42543697,352.1176147
14.45877075,351.6426392
14.49210453,351.4909668
14.52543736,351.7501221
14.55877113,351.6308899
14.59210396,352.1405945
14.62543774,351.5229797
14.65877056,352.0821838
14.69210434,351.8583069
14.72543716,352.0908508
14.75877094,352.2964478
14.79210377,352.1416626
14.82543755,352.2697144
14.85877037,352.3919983
14.89210415,352.4158936
14.92543697,352.1835327
14.95877075,352.2367554
14.99210453,352.8354797
