Time (min),Intensity (a.u.)
9.613916397,500.2440186
9.647249222,500.8832092
9.680583,500.5938416
9.713915825,501.3895569
9.747249603,500.7030945
9.780582428,501.422821
9.813916206,502.5295105
9.847249031,502.0618286
9.880582809,503.1706543
9.913915634,503.0161133
9.947249413,503.6016846
9.980582237,503.7068176
10.01391602,503.7028809
10.04724979,503.9212036
10.08058262,503.9797974
10.1139164,504.162323
10.14724922,504.6990662
10.180583,505.2419434
10.21391582,504.8640442
10.2472496,505.2601624
10.28058243,505.4859619
10.31391621,504.9559326
10.34724903,505.7306824
10.38058281,506.3297119
10.41391563,506.3457031
10.44724941,506.812439
10.48058224,506.5956726
10.51391602,507.4310303
10.54724979,507.6821899
10.58058262,507.6357727
10.6139164,508.3418579
10.64724922,507.9470215
10.680583,508.7110291
10.71391582,509.6583252
10.7472496,509.1034851
10.78058243,509.5219727
10.81391621,509.0917969
10.84724903,509.4679565
10.88058281,509.8644409
10.91391563,510.0528564
10.94724941,509.7092896
10.98058224,510.3423462
11.01391602,510.9104614
11.04724979,510.8135986
11.08058262,510.9281616
11.1139164,511.1499329
11.14724922,510.5152588
11.180583,511.0736389
11.21391582,511.4495239
11.2472496,511.8802185
11.28058243,512.4389648
11.31391621,511.8080444
11.34724903,512.3587646
11.38058281,511.8754578
11.41391563,512.5134888
11.44724941,512.0546875
11.48058224,512.8675537
11.51391602,512.6665039
11.54724979,512.6589966
11.58058262,512.9719849
11.6139164,513.6002197
11.64724922,513.5508423
11.680583,513.7774658
11.71391582,514.1571655
11.7472496,514.3395996
11.78058243,514.5888672
11.81391621,514.5149536
11.84724903,515.3939209
11.88058281,514.5325928
11.91391563,514.8869629
11.94724941,515.5910645
11.98058224,515.0175171
12.01391602,515.5576172
12.04724979,515.706604
12.08058262,516.0168457
12.1139164,516.0802002
12.14724922,516.286499
12.180583,516.390625
12.21391582,516.5154419
12.2472496,516.0491943
12.28058243,516.8292847
12.31391621,516.6865845
12.34724903,516.9420776
12.38058281,517.0982056
12.41391563,517.9324341
12.44724941,517.2787476
12.48058224,517.3156128
12.51391602,517.486145
12.54724979,517.927063
12.58058262,517.0977783
12.6139164,517.7764893
12.64724922,518.2648315
12.680583,518.076416
12.71391582,518.5598755
12.7472496,518.4781494
12.78058243,518.6529541
12.81391621,518.7023315
12.84724903,518.5640259
12.88058281,519.0124512
12.91391563,518.9714355
12.94724941,519.362793
12.98058224,519.2593994
13.01391602,520.2346802
13.04724979,520.1810913
13.08058262,520.1756592
13.1139164,519.842041
13.14724922,519.5461426
13.180583,520.125061
13.21391582,520.0494385
13.2472496,520.1795044
13.28058243,520.6070557
13.31391621,520.005188
13.34724903,521.1293945
13.38058281,520.6905518
13.41391563,520.5925293
13.44724941,520.6488647
13.48058224,520.8457031
13.51391602,520.5551758
13.54724979,521.5806885
13.58058262,520.9293823
13.6139164,521.4902344
13.64724922,521.5188599
13.680583,521.1159058
13.71391582,521.2838745
13.7472496,521.3504028
13.78058243,521.2297974
13.81391621,521.7840576
13.84724903,521.5975342
13.88058281,521.6776733
13.91391563,521.2857056
13.94724941,521.7164307
13.98058224,521.1126709
14.01391602,522.1172485
14.04724979,522.232666
14.08058262,521.9559937
14.1139164,522.6982422
14.14724922,522.0119019
14.180583,521.9885254
14.21391582,522.6850586
14.2472496,522.2874146
14.28058243,522.112915
14.31391621,521.8145752
14.34724903,521.6850586
14.38058281,521.788147
14.41391563,521.1414185
14.44724941,521.774292
14.48058224,522.3766479
14.51391602,521.1939697
14.54724979,522.3118896
14.58058262,522.0421753
14.6139164,522.1102905
14.64724922,521.291748
14.680583,521.9489746
14.71391582,522.2913818
14.7472496,522.9855957
14.78058243,522.2869263
14.81391621,521.5585327
14.84724903,522.4497681
14.88058281,522.5263672
14.91391563,522.3624268
14.94724941,522.1663208
14.98058224,521.8673096
