Time (min),Intensity (a.u.)
7.29216671,423.29422
7.325500011,422.9555969
7.358833313,423.2762451
7.392166615,424.1520386
7.425499916,424.0715332
7.458833218,423.9515991
7.492166519,424.5628052
7.525499821,424.9803467
7.558833122,425.7105408
7.592166424,424.8812561
7.625500202,426.0445251
7.658833504,425.8135071
7.692166805,426.28302
7.725500107,426.7571106
7.758833408,427.1571045
7.79216671,427.5426636
7.825500011,427.3148499
7.858833313,427.7295837
7.892166615,427.9190063
7.925499916,428.6988525
7.958833218,428.8534546
7.992166519,429.062439
8.025500298,429.1896667
8.058833122,429.425415
8.092166901,429.2421875
8.125499725,430.0430298
8.158833504,430.2258301
8.192166328,430.2997437
8.225500107,431.6624451
8.258832932,431.2500305
8.29216671,431.9060669
8.325499535,432.0502319
8.358833313,431.5877075
8.392167091,432.6572876
8.425499916,432.8157349
8.458833694,433.2088318
8.492166519,433.0130615
8.525500298,433.6760254
8.558834076,434.0098267
8.592166901,434.4751282
8.625500679,434.8568726
8.658833504,435.1511536
8.692167282,435.0899658
8.725500107,435.5098572
8.758833885,436.210144
8.79216671,436.3095703
8.825500488,436.8932495
8.858834267,437.0845337
8.892167091,437.2604675
8.92550087,437.7634888
8.958833694,437.7547302
8.992167473,438.5120544
9.025500298,438.7445374
9.058834076,438.8554077
9.092166901,439.2449036
9.125500679,439.8347473
9.158833504,439.5482178
9.192167282,439.7554016
9.225500107,440.4763489
9.258833885,440.8721924
9.29216671,440.759491
9.325500488,441.5148315
9.358834267,441.7215576
9.392167091,441.8561401
9.42550087,442.1938477
9.458833694,442.4360962
9.492167473,442.4368591
9.525500298,442.8837585
9.558834076,443.3182068
9.592166901,443.7723999
9.625500679,444.0845642
9.658833504,443.8558655
9.692167282,444.754425
9.725500107,445.0123901
9.758833885,444.7741394
9.79216671,445.281189
9.825500488,446.0594482
9.858834267,445.9708252
9.892167091,445.9057922
9.92550087,446.2815552
9.958833694,446.4303894
9.992167473,446.8464355
10.0255003,447.7258301
10.05883408,447.2958069
10.0921669,447.7367249
10.12550068,447.9352417
10.1588335,448.3132019
10.19216728,448.6112061
10.22550011,448.3093567
10.25883389,449.2898254
10.29216671,449.2043457
10.32550049,449.3547058
10.35883427,449.4667358
10.39216709,449.9537354
10.42550087,450.4100952
10.45883369,451.1142273
10.49216747,451.4319153
10.5255003,451.4542542
10.55883408,452.0767212
10.5921669,451.9575195
10.62550068,452.3449707
10.6588335,452.5562439
10.69216728,453.0559387
10.72550011,453.2622681
10.75883389,453.2711487
10.79216671,453.9671326
10.82550049,453.9729919
10.85883427,453.7905579
10.89216709,454.7305908
10.92550087,454.717804
10.95883369,454.8883362
10.99216747,455.5392456
11.0255003,455.796936
11.05883408,456.3945313
11.0921669,456.6148376
11.12550068,456.3323669
11.1588335,455.966095
11.19216728,456.8607483
11.22550011,457.2941589
11.25883389,456.7846375
11.29216671,457.2055054
11.32550049,457.4737854
11.35883427,457.907135
11.39216709,458.1724243
11.42550087,458.65448
11.45883369,458.7054749
11.49216747,459.5843506
11.5255003,459.1558533
11.55883408,459.5273132
11.5921669,459.8206482
11.62550068,459.6748962
11.6588335,460.5713501
11.69216728,460.1392517
11.72550011,460.48703
11.75883389,460.7717285
11.79216671,460.7571106
11.82550049,461.7717896
11.85883427,461.7365417
11.89216709,461.6222534
11.92550087,462.2451172
11.95883369,462.1448975
11.99216747,462.1419067
12.0255003,462.5860901
12.05883408,462.1775818
12.0921669,463.1409607
12.12550068,463.5437012
12.1588335,463.7293091
12.19216728,463.715271
12.22550011,464.0270081
12.25883389,464.4701538
12.29216671,464.9403687
12.32550049,464.8121643
12.35883427,465.5265808
12.39216709,465.4423828
12.42550087,465.704834
12.45883369,465.6872864
12.49216747,465.8529358
12.5255003,466.2329407
12.55883408,466.2329407
12.5921669,466.2270203
12.62550068,467.0389709
12.6588335,466.7911987
12.69216728,466.8484802
12.72550011,467.2026367
12.75883389,467.5639038
12.79216671,468.561676
12.82550049,468.0641479
12.85883427,468.244751
12.89216709,468.3762207
12.92550087,468.094696
12.95883369,468.6239929
12.99216747,469.6361694
13.0255003,469.3747864
13.05883408,469.1391907
13.0921669,469.1922913
13.12550068,469.42276
13.1588335,470.6039429
13.19216728,470.7776794
13.22550011,470.52771
13.25883389,470.8606567
13.29216671,470.4989624
13.32550049,471.1019287
13.35883427,471.5147705
13.39216709,471.2391968
13.42550087,471.2021179
13.45883369,471.7135925
13.49216747,471.589447
13.5255003,473.1966248
13.55883408,472.1161804
13.5921669,472.1602173
13.62550068,472.7758179
13.6588335,473.007843
13.69216728,472.6039429
13.72550011,473.434845
13.75883389,472.5588684
13.79216671,473.8757019
13.82550049,473.2905273
13.85883427,473.8293152
13.89216709,473.980957
13.92550087,474.0596008
13.95883369,473.9492188
13.99216747,473.9829712
14.0255003,474.3137207
14.05883408,475.1025696
14.0921669,474.7695923
14.12550068,474.871582
14.1588335,475.291748
14.19216728,475.3942871
14.22550011,475.6983032
14.25883389,476.0979614
14.29216671,476.2234497
14.32550049,475.8750916
14.35883427,476.1576538
14.39216709,476.3660278
14.42550087,476.4130249
14.45883369,476.801239
14.49216747,477.1323242
14.5255003,477.2188721
14.55883408,477.2694397
14.5921669,477.1941833
14.62550068,476.9819946
14.6588335,477.0727539
14.69216728,477.2011108
14.72550011,477.8713989
14.75883389,477.5127563
14.79216671,478.0322876
14.82550049,478.7109375
14.85883427,477.9908142
14.89216709,477.8337097
14.92550087,478.3853455
14.95883369,478.8441162
14.99216747,479.1329956
15.0255003,478.807251
15.05883408,478.7833252
15.0921669,478.7348328
15.12550068,479.2263794
15.1588335,479.0571289
15.19216728,479.5229797
15.22550011,479.9887085
15.25883389,479.9667053
15.29216671,479.5459595
15.32550049,480.7678833
15.35883427,480.4657288
15.39216709,480.1705933
15.42550087,480.6578674
15.45883369,480.7572327
15.49216747,480.6990967
15.5255003,481.0951233
15.55883408,480.7352295
15.5921669,481.2866516
15.62550068,480.8141785
15.6588335,481.1014404
15.69216728,481.619751
15.72550011,481.7949524
15.75883389,481.7283936
15.79216671,482.0895386
15.82550049,482.4494934
15.85883427,482.2460632
15.89216709,482.3876343
15.92550087,482.2310181
15.95883369,481.9961853
15.99216747,482.2846069
16.02550125,482.6842041
16.05883408,483.2334595
16.0921669,483.0178528
16.12549973,483.1013184
16.15883446,483.5505066
16.19216728,483.8317261
16.22550011,484.2329407
16.25883293,484.0444031
16.29216766,483.7747803
16.32550049,484.8443298
16.35883331,484.6217957
16.39216805,484.8023682
16.42550087,484.871582
16.45883369,484.6183472
16.49216652,485.369751
16.52550125,485.0330811
16.55883408,485.3147583
16.5921669,485.250824
16.62549973,485.5828857
16.65883446,485.3617859
16.69216728,486.0074463
16.72550011,485.5719604
16.75883293,486.0184937
16.79216766,486.3748169
16.82550049,486.1047058
16.85883331,486.49823
16.89216805,486.3686523
16.92550087,486.3289795
16.95883369,486.6161499
16.99216652,487.0448303
17.02550125,487.4548035
17.05883408,486.9890137
17.0921669,487.3933411
17.12549973,487.4133606
17.15883446,487.2636414
17.19216728,487.7765198
17.22550011,487.9994202
17.25883293,488.2235107
17.29216766,488.1668091
17.32550049,488.2250061
17.35883331,487.9261475
17.39216805,487.9866638
17.42550087,488.5126953
17.45883369,488.6758728
17.49216652,489.25354
17.52550125,488.7686768
17.55883408,488.8309937
17.5921669,489.1875
17.62549973,489.1288147
17.65883446,489.0116882
17.69216728,489.6828918
17.72550011,489.3077087
