Time (min),Intensity (a.u.)
3.849999905,382.0867615
3.883333445,382.7026978
3.916666746,382.2746277
3.950000048,382.8070984
3.983333349,383.0881348
4.016666889,382.5736694
4.050000191,382.9914246
4.083333492,383.1666565
4.116666794,383.1342163
4.150000095,383.1802673
4.183333397,383.259491
4.216666698,383.4977722
4.25,383.7381592
4.283333302,383.7679443
4.316666603,383.4339294
4.349999905,383.3320313
4.383333206,383.8598328
4.416666508,384.0213928
4.449999809,383.9488525
4.483333111,384.4177551
4.516666889,383.7116394
4.550000191,384.3955078
4.583333492,384.3892822
4.616666794,384.5916443
4.650000095,384.5006409
4.683333397,384.3442688
4.716666698,384.3617249
4.75,385.0047302
4.783333302,385.104187
4.816666603,384.9728394
4.849999905,385.3965149
4.883333206,386.0015564
4.916666508,385.2651978
4.949999809,386.2070313
4.983333111,385.9151001
5.653333664,418.1906433
5.686666965,418.65802
5.720000267,418.2289124
5.753333569,418.7438354
5.78666687,418.4794312
5.820000172,419.1883545
5.853333473,419.3804321
5.886666775,419.3013611
5.920000076,419.057373
5.953333378,419.2307434
5.986666679,419.6667175
6.019999981,420.1487122
6.053333759,420.3696289
6.086667061,420.3050232
6.120000362,420.5785522
6.153333664,421.1392517
6.186666965,420.6794128
6.220000267,421.3214722
6.253333569,420.4770508
6.28666687,420.5828552
6.320000172,420.7880859
6.353333473,421.1762695
6.386666775,421.3751831
6.420000076,421.344635
6.453333378,421.708313
6.486666679,421.6681824
6.519999981,421.8493652
6.553333759,422.2458191
6.586667061,422.4772339
6.620000362,422.4750061
6.653333664,422.1723022
6.686666965,422.2883606
6.720000267,422.1281433
6.753333569,421.9597168
6.78666687,422.2312622
6.820000172,422.9012451
6.853333473,422.4789429
6.886666775,422.934082
6.920000076,423.2779236
6.953333378,422.7047729
6.986666679,422.7069397
7.019999981,422.7273254
7.053333759,423.1374207
7.086667061,422.8108215
7.120000362,422.9203796
7.153333664,422.843811
7.186666965,423.3418884
7.220000267,424.2262878
7.253333569,423.550293
7.28666687,422.8620605
7.320000172,423.1825562
7.353333473,423.1743469
7.386666775,423.3131409
7.420000076,422.6516418
7.453333378,423.2352295
7.486666679,423.1358337
7.519999981,423.3177795
7.553333759,424.5233765
7.586667061,423.1387634
7.620000362,423.1639404
7.653333664,423.4856873
7.686666965,423.4476013
7.720000267,423.7575378
7.753333569,423.8786011
7.78666687,423.9388428
7.820000172,424.4681702
7.853333473,424.4438171
7.886666775,424.6542358
7.920000076,423.9785461
7.953333378,424.2322083
7.986666679,424.6714783
8.020000458,424.2803955
8.053333282,423.9293518
8.086667061,425.4216003
8.119999886,424.6602173
8.153333664,424.5404663
8.186666489,424.502655
8.220000267,424.79422
8.253333092,424.4564209
8.28666687,424.9920959
8.320000648,424.8916931
8.353333473,424.62854
8.386667252,425.0386047
8.420000076,424.8892212
8.453333855,425.2064819
8.486666679,425.4128723
8.520000458,425.1427002
8.553333282,425.7670288
8.586667061,425.6741943
8.619999886,425.5250854
8.653333664,426.0810852
8.686666489,426.2957764
8.720000267,426.3735962
8.753333092,426.327301
8.78666687,426.6676941
8.820000648,426.3602295
8.853333473,426.3474426
8.886667252,426.77948
8.920000076,426.6832886
8.953333855,426.7504578
8.986666679,426.8928833
9.020000458,427.0491638
9.053333282,427.1751099
9.086667061,426.8531799
9.119999886,427.5408325
9.153333664,427.1933289
9.186666489,427.5393372
9.220000267,427.4642334
9.253333092,427.9179993
9.28666687,427.1798401
9.320000648,428.0379333
9.353333473,427.9079895
9.386667252,427.9984131
9.420000076,428.5248413
9.453333855,428.4003601
9.486666679,428.593689
9.520000458,428.4866638
9.553333282,428.9454041
9.586667061,428.691925
9.619999886,429.2974854
9.653333664,429.0120239
9.686666489,429.0308228
9.720000267,429.9048767
9.753333092,429.8102722
9.78666687,429.6948242
9.820000648,429.7589111
9.853333473,429.4674377
9.886667252,429.1239929
9.920000076,429.9555664
9.953333855,429.6509399
9.986666679,429.8641052
10.02000046,430.0153809
10.05333328,430.5795898
10.08666706,430.550293
10.11999989,430.0996094
10.15333366,430.3908386
10.18666649,430.769989
10.22000027,430.6929932
10.25333309,431.337616
10.28666687,431.0343933
10.32000065,430.7065125
10.35333347,431.506073
10.38666725,431.70047
10.42000008,431.5632324
10.45333385,431.2142029
10.48666668,431.5761719
10.52000046,431.1737061
10.55333328,431.7811279
10.58666706,432.2955017
10.61999989,432.4259949
10.65333366,432.2015076
10.68666649,432.3490295
10.72000027,433.4328918
10.75333309,433.8499451
10.78666687,432.7634277
10.82000065,432.2000122
10.85333347,433.4932251
10.88666725,433.1225281
10.92000008,433.0738831
10.95333385,433.0185852
10.98666668,433.3406982
11.02000046,433.8774414
11.05333328,433.5435181
11.08666706,433.7054749
11.11999989,433.5623474
11.15333366,433.7651062
11.18666649,434.7895813
11.22000027,433.3618469
11.25333309,433.8882751
11.28666687,434.3781433
11.32000065,433.8913574
11.35333347,434.2798767
11.38666725,434.299408
11.42000008,435.2637634
11.45333385,435.0133057
11.48666668,435.1557617
11.52000046,434.8912354
11.55333328,435.6364441
11.58666706,435.2755737
11.61999989,435.3065796
11.65333366,435.2226563
11.68666649,436.0409546
11.72000027,435.6488953
11.75333309,436.2763062
11.78666687,436.5738831
11.82000065,435.5195007
11.85333347,435.8773499
11.88666725,436.7733459
11.92000008,436.1822815
11.95333385,436.1578064
11.98666668,436.632843
12.02000046,436.8605042
12.05333328,436.4919128
12.08666706,436.9711304
12.11999989,436.7302551
12.15333366,436.7287292
12.18666649,436.9736938
12.22000027,437.8441162
12.25333309,437.6251526
12.28666687,437.6932068
12.32000065,437.1676636
12.35333347,437.6390991
12.38666725,438.1109619
12.42000008,437.6877747
12.45333385,438.096344
12.48666668,438.5413513
12.52000046,437.6386414
12.55333328,438.192627
12.58666706,438.1469727
12.61999989,438.5537415
12.65333366,438.3288574
12.68666649,438.8786926
12.72000027,438.7615662
12.75333309,438.5173645
12.78666687,439.1380615
12.82000065,438.5153503
12.85333347,439.0952454
12.88666725,438.8425903
12.92000008,439.3060608
12.95333385,439.4207458
12.98666668,439.3278809
13.02000046,440.0248108
13.05333328,439.9622192
13.08666706,439.6956482
13.11999989,439.9896545
13.15333366,440.4610291
13.18666649,440.4258118
13.22000027,440.0697327
13.25333309,439.991272
13.28666687,440.4417725
13.32000065,440.3258972
13.35333347,440.9606323
13.38666725,440.3184814
13.42000008,440.8760681
13.45333385,440.8414307
13.48666668,441.0205078
13.52000046,441.0150146
13.55333328,440.6190186
13.58666706,441.381073
13.61999989,441.4804993
13.65333366,441.4735413
13.68666649,440.2773743
13.72000027,441.2173157
13.75333309,441.5013428
13.78666687,441.7789612
13.82000065,441.5257568
13.85333347,441.4776917
13.88666725,441.8001709
13.92000008,441.5108643
13.95333385,441.5621338
13.98666668,441.4516907
14.02000046,441.7504883
14.05333328,441.5479736
14.08666706,441.2539673
14.11999989,441.7202148
14.15333366,440.999115
14.18666649,441.9306641
14.22000027,441.9014893
14.25333309,442.6255798
14.28666687,442.2606201
14.32000065,442.9104614
14.35333347,442.52005
14.38666725,442.1388245
14.42000008,442.1521301
14.45333385,442.3383179
14.48666668,442.9125977
14.52000046,442.5295715
14.55333328,442.8042297
14.58666706,443.4174194
14.61999989,442.9745789
14.65333366,442.898407
14.68666649,443.5129089
14.72000027,443.4784241
14.75333309,442.8165283
14.78666687,442.4518433
14.82000065,443.7562866
14.85333347,443.9216003
14.88666725,443.6608887
14.92000008,443.8190308
14.95333385,443.809082
14.98666668,443.619751
