Time (min),Intensity (a.u.)
5.995521069,641.838562
6.02885437,642.1752319
6.062187672,642.1234741
6.095520973,642.4481812
6.128854275,640.8617554
6.162187576,641.3206177
6.195520878,641.8490601
6.228854179,642.762207
6.262187481,642.4699097
6.295521259,643.9396973
6.328854561,643.9718628
6.362187862,644.8751221
6.395521164,644.887207
6.428854465,645.7354126
6.462187767,645.9472656
6.495521069,645.4368896
6.52885437,646.3457642
6.562187672,646.8496094
6.595520973,648.2180786
6.628854275,648.2128906
6.662187576,649.9901123
6.695520878,649.7837524
6.728854179,651.416748
6.762187481,652.0557251
6.795521259,653.7664185
6.828854561,654.9268799
6.862187862,655.3688965
6.895521164,656.199646
6.928854465,657.4920044
6.962187767,658.9748535
6.995521069,659.8961792
7.02885437,660.5978394
7.062187672,661.6204224
7.095520973,662.5498657
7.128854275,663.2650757
7.162187576,664.2376709
7.195520878,665.9019165
7.228854179,666.5712891
7.262187481,667.4434814
7.295521259,670.0175781
7.328854561,670.7557373
7.362187862,672.5911255
7.395521164,672.9563599
7.428854465,675.1136475
7.462187767,676.1969604
7.495521069,677.4274292
7.52885437,678.7037354
7.562187672,679.6685791
7.595520973,681.9611206
7.628854275,682.8325806
7.662187576,683.9778442
7.695520878,685.4291992
7.728854179,686.8771973
7.762187481,687.3521118
7.795521259,689.2615356
7.828854561,690.7262573
7.862187862,692.1741943
7.895521164,693.2450562
7.928854465,694.6887817
7.962187767,695.4661255
7.995521069,697.6286011
8.02885437,698.7584229
8.062188148,700.3851318
8.095520973,702.0441284
8.128854752,702.4293213
8.162187576,703.5801392
8.195521355,703.8847046
8.228854179,705.8739624
8.262187958,707.0248413
8.295520782,708.911499
8.328854561,708.9918823
8.362187386,711.5654297
8.395521164,712.3215942
8.428853989,714.2478027
8.462187767,715.710022
8.495520592,716.5333862
8.52885437,718.4133911
8.562188148,719.0362549
8.595520973,720.5440063
8.628854752,721.3157349
8.662187576,722.6575928
8.695521355,724.0906372
8.728854179,726.0505371
8.762187958,726.1115723
8.795520782,727.7791138
8.828854561,728.3826904
8.862187386,730.2186279
8.895521164,732.2067261
8.928853989,731.9405518
8.962187767,733.1989136
8.995520592,734.5756836
9.02885437,735.4073486
9.062188148,736.3278809
9.095520973,737.1543579
9.128854752,739.7496948
9.162187576,739.4300537
9.195521355,740.1367798
9.228854179,741.2103882
9.262187958,742.7681885
9.295520782,743.810791
9.328854561,743.7509155
9.362187386,746.255127
9.395521164,746.8023682
9.428853989,748.2490234
9.462187767,749.7540283
9.495520592,750.3894653
9.52885437,751.9060669
9.562188148,751.5352783
9.595520973,753.5496216
9.628854752,754.3222046
9.662187576,755.7347412
9.695521355,755.7960815
9.728854179,757.6673584
9.762187958,758.8700562
9.795520782,760.0853271
9.828854561,760.3288574
9.862187386,761.1148682
9.895521164,762.2548218
9.928853989,762.883667
9.962187767,764.1572876
9.995520592,765.6167603
10.02885437,766.0605469
10.06218815,767.1819458
10.09552097,768.1105957
10.12885475,769.1390991
10.16218758,770.4486084
10.19552135,771.1596069
10.22885418,771.8926392
10.26218796,773.4691162
10.29552078,774.3911133
10.32885456,774.9841919
10.36218739,775.3978882
10.39552116,776.2885742
10.42885399,777.9468994
10.46218777,778.5045776
10.49552059,780.3227539
10.52885437,780.3226929
10.56218815,780.9640503
10.59552097,782.7544556
10.62885475,783.1100464
10.66218758,784.3814697
10.69552135,784.0946045
10.72885418,785.4378662
10.76218796,786.9783936
10.79552078,787.1703491
10.82885456,788.592041
10.86218739,789.2868042
10.89552116,790.3477173
10.92885399,790.5458984
10.96218777,791.1515503
10.99552059,791.5133057
11.02885437,793.963501
11.06218815,794.3045044
11.09552097,794.0366821
11.12885475,795.9215088
11.16218758,797.1356812
11.19552135,796.6970825
11.22885418,797.9256592
11.26218796,798.4000244
11.29552078,798.2615356
11.32885456,799.3512573
11.36218739,800.329834
11.39552116,800.8718262
11.42885399,801.9917603
11.46218777,802.7977905
11.49552059,803.5090942
11.52885437,804.2201538
11.56218815,803.7601929
11.59552097,805.522583
11.62885475,805.9272461
11.66218758,806.5649414
11.69552135,808.0377197
11.72885418,807.6641846
11.76218796,808.4916382
11.79552078,809.3134155
11.82885456,809.9995728
11.86218739,810.7052002
11.89552116,810.0947266
11.92885399,810.8569336
11.96218777,812.4136353
11.99552059,812.8594971
12.02885437,814.394104
12.06218815,814.8736572
12.09552097,814.9055176
12.12885475,815.9373779
12.16218758,817.0869751
12.19552135,816.8574219
12.22885418,818.0950928
12.26218796,819.175415
12.29552078,819.2329712
12.32885456,819.758728
12.36218739,819.871521
12.39552116,822.0128784
12.42885399,821.7237549
12.46218777,822.0933838
12.49552059,822.3024292
12.52885437,823.4801025
12.56218815,823.675293
12.59552097,824.0150146
12.62885475,824.382019
12.66218758,826.6083374
12.69552135,824.9855957
12.72885418,826.8062744
12.76218796,827.1899414
12.79552078,826.9469604
12.82885456,828.8901978
12.86218739,828.1044922
12.89552116,829.4906006
12.92885399,829.0166016
12.96218777,828.5723267
12.99552059,830.4436646
13.02885437,830.2980347
13.06218815,831.9182739
13.09552097,831.1802368
13.12885475,832.9473267
13.16218758,832.788147
13.19552135,833.2891235
13.22885418,834.5007324
13.26218796,834.6602783
13.29552078,833.7858276
13.32885456,835.2064819
13.36218739,836.8358154
13.39552116,835.5992432
13.42885399,836.8486938
13.46218777,836.5650635
13.49552059,837.6403809
13.52885437,838.3170166
13.56218815,840.0183716
13.59552097,839.2056274
13.62885475,840.322876
13.66218758,839.7391357
13.69552135,840.3624268
13.72885418,841.3098755
13.76218796,840.8312378
13.79552078,842.5747681
13.82885456,842.6017456
13.86218739,842.1170044
13.89552116,842.4867554
13.92885399,845.2023926
13.96218777,844.3388062
13.99552059,844.3928223
14.02885437,845.012085
14.06218815,844.9677124
14.09552097,844.9094238
14.12885475,846.428772
14.16218758,846.9244385
14.19552135,847.0098877
14.22885418,848.0413208
14.26218796,847.7602539
14.29552078,848.3179321
14.32885456,848.5881958
14.36218739,847.842041
14.39552116,849.3764038
14.42885399,849.2090454
14.46218777,849.4926758
14.49552059,849.8505859
14.52885437,850.2022095
14.56218815,850.7906494
14.59552097,851.3067017
14.62885475,852.8928223
14.66218758,851.8831177
14.69552135,852.1121216
14.72885418,852.0580444
14.76218796,854.3574829
14.79552078,853.397583
14.82885456,853.2874146
14.86218739,854.0196533
14.89552116,854.9089355
14.92885399,854.9055176
14.96218777,854.774231
14.99552059,854.994812
