Time (min),Intensity (a.u.)
5.944396019,497.5108032
5.977729321,497.5378418
6.011062622,497.3695068
6.044395924,497.8146667
6.077729225,497.1407471
6.111062527,497.5753784
6.144395828,497.8323059
6.17772913,497.4172668
6.211062431,497.2423706
6.244395733,497.2244873
6.277729511,495.5701904
6.311062813,496.4225769
6.344396114,496.3302612
6.377729416,496.184906
6.411062717,496.6066589
6.444396019,496.2431641
6.477729321,496.6966858
6.511062622,495.4493713
6.544395924,495.6563416
6.577729225,495.7393799
6.611062527,496.1965332
6.644395828,496.0694885
6.67772913,494.9101563
6.711062431,495.1754456
6.744395733,495.2711182
6.777729511,495.5093079
6.811062813,495.5129089
6.844396114,496.4024353
6.877729416,495.6660156
6.911062717,494.82724
6.944396019,496.0446472
6.977729321,494.928833
7.011062622,495.4856262
7.044395924,495.521698
7.077729225,495.8874207
7.111062527,495.2651367
7.144395828,494.8087769
7.17772913,495.8311157
7.211062431,495.1854553
7.244395733,495.4151306
7.277729511,495.6879883
7.311062813,495.3350525
7.344396114,495.2897339
7.377729416,495.5241394
7.411062717,495.5206909
7.444396019,495.328064
7.477729321,496.2903137
7.511062622,496.2388
7.544395924,496.6720886
7.577729225,496.3217468
7.611062527,497.0274658
7.644395828,496.1437988
7.67772913,496.6447754
7.711062431,495.6793213
7.744395733,496.3833618
7.777729511,495.8467712
7.811062813,496.3747253
7.844396114,496.7207947
7.877729416,496.2897949
7.911062717,497.26474
7.944396019,496.8439331
7.977729321,497.4912109
8.011062622,497.640564
8.0443964,497.8071899
8.077729225,496.8811646
8.111063004,498.0205078
8.144395828,498.1688232
8.177729607,497.7615662
8.211062431,497.9397278
8.24439621,497.9666443
8.277729034,497.8175659
8.311062813,498.2260437
8.344395638,497.8763428
8.377729416,497.1781006
8.411062241,497.8270264
8.444396019,497.9742737
8.477728844,498.2149353
8.511062622,498.0800171
8.5443964,497.3959656
8.577729225,497.7949524
8.611063004,498.5137329
8.644395828,498.220459
8.677729607,497.992157
8.711062431,498.8448181
8.74439621,498.3617554
8.777729034,498.3292236
8.811062813,498.207489
8.844395638,498.8056335
8.877729416,498.8389282
8.911062241,499.3788757
8.944396019,498.9691162
8.977728844,498.847168
9.011062622,498.8439026
9.0443964,499.4249878
9.077729225,498.9477844
9.111063004,499.2807312
9.144395828,499.1584473
9.177729607,499.6109314
9.211062431,500.1719666
9.24439621,499.4636841
9.277729034,499.903595
9.311062813,500.1781616
9.344395638,500.1240845
9.377729416,500.0073242
9.411062241,500.0656738
9.444396019,499.7761536
9.477728844,499.6859436
9.511062622,500.1452637
9.5443964,500.0535889
9.577729225,500.0692749
9.611063004,500.0149536
9.644395828,500.0890503
9.677729607,500.5882263
9.711062431,500.6032715
9.74439621,501.1490479
9.777729034,501.3301392
9.811062813,500.3548889
9.844395638,500.2524719
9.877729416,500.5021057
9.911062241,500.853363
9.944396019,501.4382019
9.977728844,501.4538879
10.01106262,501.1829224
10.0443964,502.0863953
10.07772923,501.2579041
10.111063,501.7068481
10.14439583,501.2363892
10.17772961,502.0970764
10.21106243,501.6721497
10.24439621,501.5380859
10.27772903,502.2043457
10.31106281,501.826416
10.34439564,502.1012573
10.37772942,502.1161499
10.41106224,501.5935974
10.44439602,501.9058533
10.47772884,501.8239746
10.51106262,501.7832031
10.5443964,501.5899658
10.57772923,502.0000916
10.611063,501.9211121
10.64439583,501.4480896
10.67772961,502.2579956
10.71106243,502.0751343
10.74439621,502.6459656
10.77772903,502.8101807
10.81106281,502.3547974
10.84439564,503.0380554
10.87772942,502.5861206
10.91106224,503.0940857
10.94439602,503.0488892
10.97772884,503.1009827
11.01106262,503.6973877
11.0443964,503.2179871
11.07772923,503.5753174
11.111063,502.9645691
11.14439583,502.9981689
11.17772961,504.2365723
11.21106243,503.8651733
11.24439621,503.3586121
11.27772903,503.6744385
11.31106281,503.6806946
11.34439564,503.4600525
11.37772942,503.6975098
11.41106224,503.0444946
11.44439602,503.9960632
11.47772884,504.0040588
11.51106262,504.0370178
11.5443964,503.3407898
11.57772923,504.2123108
11.611063,504.229248
11.64439583,504.2303162
11.67772961,504.0428772
11.71106243,504.3459473
11.74439621,504.1307068
11.77772903,503.6616211
11.81106281,504.1365051
11.84439564,504.3318787
11.87772942,504.8624268
11.91106224,504.6431885
11.94439602,504.4217224
11.97772884,504.3781433
12.01106262,505.2591553
12.0443964,505.2585144
12.07772923,504.3908386
12.111063,504.5108643
12.14439583,504.8084717
12.17772961,505.2457581
12.21106243,504.8952026
12.24439621,505.6468201
12.27772903,505.891449
12.31106281,504.9352722
12.34439564,505.8496094
12.37772942,505.5617065
12.41106224,506.0353394
12.44439602,505.8140259
12.47772884,505.7972717
12.51106262,505.466217
12.5443964,505.6307983
12.57772923,505.8338623
12.611063,506.4632874
12.64439583,506.1891174
12.67772961,504.9953613
12.71106243,505.9104614
12.74439621,506.0737
12.77772903,505.6893311
12.81106281,506.1374817
12.84439564,506.619812
12.87772942,506.3258362
12.91106224,506.0126648
12.94439602,506.9063416
12.97772884,507.0080872
13.01106262,506.7345581
13.0443964,506.5762329
13.07772923,506.6288147
13.111063,506.9935303
13.14439583,506.9593811
13.17772961,507.3035889
13.21106243,506.8087463
13.24439621,506.7278137
13.27772903,506.8678894
13.31106281,507.6533508
13.34439564,507.5636597
13.37772942,507.5837402
13.41106224,507.6073914
13.44439602,507.6789856
13.47772884,507.5119019
13.51106262,507.7512817
13.5443964,507.9410095
13.57772923,507.8713379
13.611063,507.6346436
13.64439583,507.7100525
13.67772961,507.3652344
13.71106243,507.6195068
13.74439621,507.8262634
13.77772903,507.947937
13.81106281,507.8381348
13.84439564,507.7604675
13.87772942,507.6671143
13.91106224,508.2496948
13.94439602,507.6292725
13.97772884,508.6903687
14.01106262,508.4033508
14.0443964,508.1333008
14.07772923,508.8039551
14.111063,508.7342834
14.14439583,508.4471741
14.17772961,508.1986694
14.21106243,507.5359497
14.24439621,507.5361023
14.27772903,508.0083618
14.31106281,507.8594666
14.34439564,507.7956848
14.37772942,508.2846375
14.41106224,509.0974121
14.44439602,508.8211975
14.47772884,508.7914429
14.51106262,508.4940796
14.5443964,508.628479
14.57772923,507.8742981
14.611063,508.3703308
14.64439583,508.9598389
14.67772961,508.1748352
14.71106243,508.7779846
14.74439621,508.5223999
14.77772903,507.7450867
14.81106281,508.7787476
14.84439564,508.0261841
14.87772942,509.0431519
14.91106224,508.7055664
14.94439602,508.1989746
14.97772884,508.2270508
15.01106262,508.4631958
15.0443964,508.9376526
