Time (min),Intensity (a.u.)
6.569916725,613.4379883
6.603250027,614.2012329
6.636583328,614.973999
6.66991663,615.9084473
6.703249931,616.8937378
6.736583233,617.4905396
6.769917011,617.8428345
6.803250313,619.2025757
6.836583614,620.3700562
6.869916916,621.6833496
6.903250217,622.7471924
6.936583519,623.4938965
6.969916821,624.9343872
7.003250122,625.6335449
7.036583424,626.7209473
7.069916725,628.2089233
7.103250027,628.1431274
7.136583328,629.0614624
7.16991663,630.5808105
7.203249931,632.5775146
7.236583233,633.0716553
7.269917011,634.3635254
7.303250313,636.8353882
7.336583614,637.2591553
7.369916916,637.6287231
7.403250217,638.9866943
7.436583519,639.4098511
7.469916821,640.7484131
7.503250122,641.5859985
7.536583424,641.9457397
7.569916725,643.9451294
7.603250027,645.1430054
7.636583328,646.0697632
7.66991663,646.9661255
7.703249931,648.7872925
7.736583233,649.9429321
7.769917011,649.7163086
7.803250313,651.114624
7.836583614,652.3473511
7.869916916,652.9577026
7.903250217,654.1795044
7.936583519,655.000061
7.969916821,656.145813
8.003250122,656.8619385
8.0365839,658.3829346
8.069916725,658.2839966
8.103250504,659.4358521
8.136583328,661.6807861
8.169917107,661.7893066
8.203249931,662.0339355
8.23658371,663.6671753
8.269916534,663.616333
8.303250313,664.9309692
8.336583138,665.8218384
8.369916916,666.2071533
8.403249741,668.0010376
8.436583519,668.6596069
8.469916344,668.4094238
8.503250122,669.2903442
8.5365839,670.480957
8.569916725,671.5487061
8.603250504,672.3248291
8.636583328,672.8098145
8.669917107,674.6965942
8.703249931,674.7615967
8.73658371,674.9686279
8.769916534,677.2906494
8.803250313,676.9153442
8.836583138,678.2915649
8.869916916,679.3729248
8.903249741,679.8222046
8.936583519,680.7272339
8.969916344,681.3406372
9.003250122,681.5453491
9.0365839,682.4711914
9.069916725,683.3032837
9.103250504,684.3480835
9.136583328,684.9470215
9.169917107,685.7885132
9.203249931,686.3567505
9.23658371,688.5272217
9.269916534,688.0658569
9.303250313,689.6196899
9.336583138,689.5498657
9.369916916,689.8381958
9.403249741,691.2155762
9.436583519,691.1396484
9.469916344,692.1333618
9.503250122,692.4161987
9.5365839,693.6538086
9.569916725,694.1164551
9.603250504,695.4942627
9.636583328,695.3774414
9.669917107,695.6967773
9.703249931,697.0747681
9.73658371,697.1073608
9.769916534,698.2728882
9.803250313,698.4835205
9.836583138,699.5708618
9.869916916,699.9042969
9.903249741,699.9177856
9.936583519,701.7338257
9.969916344,701.7283325
10.00325012,702.5028076
10.0365839,702.8395386
10.06991673,704.3464966
10.1032505,704.4978027
10.13658333,705.3468018
10.16991711,706.0807495
10.20324993,706.3132935
10.23658371,706.7929077
10.26991653,707.2669067
10.30325031,707.1743774
10.33658314,708.7307739
10.36991692,709.3647461
10.40324974,709.847168
10.43658352,709.5431519
10.46991634,709.656189
10.50325012,711.0330811
10.5365839,710.2846069
10.56991673,711.7636108
10.6032505,711.8694458
10.63658333,712.7167969
10.66991711,713.4627686
10.70324993,713.8587036
10.73658371,714.6455688
10.76991653,713.7047119
10.80325031,714.7330933
10.83658314,715.1645508
10.86991692,715.3904419
10.90324974,716.7562256
10.93658352,716.3741455
10.96991634,716.9174194
11.00325012,717.4967651
11.0365839,718.9852295
11.06991673,718.5879517
11.1032505,718.7584229
11.13658333,719.5774536
11.16991711,719.6122437
11.20324993,720.5493774
11.23658371,721.0979614
11.26991653,720.8001099
11.30325031,722.2525024
11.33658314,722.5692139
11.36991692,722.2634888
11.40324974,723.3671265
11.43658352,723.4776611
11.46991634,723.6942749
11.50325012,723.6158447
11.5365839,725.8167114
11.56991673,725.0559692
11.6032505,725.3469849
11.63658333,725.1325073
11.66991711,725.9257202
11.70324993,726.5928345
11.73658371,727.2955933
11.76991653,727.1129761
11.80325031,727.4525146
11.83658314,727.4985352
11.86991692,728.6437378
11.90324974,728.3557129
11.93658352,729.2352295
11.96991634,730.1515503
12.00325012,728.383728
12.0365839,730.822937
12.06991673,731.5133667
12.1032505,729.9766235
12.13658333,730.5308838
12.16991711,731.0341187
12.20324993,731.43927
12.23658371,731.2601318
12.26991653,732.3239136
12.30325031,732.0531616
12.33658314,732.5410767
12.36991692,732.5910034
12.40324974,733.3863525
12.43658352,733.7191772
12.46991634,734.9736328
12.50325012,733.5737305
12.5365839,734.213562
12.56991673,735.4530029
12.6032505,735.8347168
12.63658333,735.2908936
12.66991711,735.3165283
12.70324993,734.8040771
12.73658371,736.3503418
12.76991653,737.187439
12.80325031,736.8806763
12.83658314,736.9776611
12.86991692,737.9435425
12.90324974,737.9919434
12.93658352,737.5743408
12.96991634,738.9193726
13.00325012,738.6350708
13.0365839,739.2202759
13.06991673,738.7849121
13.1032505,740.0444336
13.13658333,740.1661987
13.16991711,740.1848755
13.20324993,740.4937134
13.23658371,739.8125
13.26991653,740.7597656
13.30325031,741.5159302
13.33658314,741.1112671
13.36991692,740.7307129
13.40324974,741.1020508
13.43658352,742.1688232
13.46991634,742.1026611
13.50325012,741.3192749
13.5365839,742.2348022
13.56991673,742.7745361
13.6032505,742.3068237
13.63658333,742.8504639
13.66991711,743.364502
13.70324993,742.9519653
13.73658371,743.4400024
13.76991653,743.8095093
13.80325031,744.1629028
13.83658314,744.3223267
13.86991692,743.8453979
13.90324974,744.5562134
13.93658352,744.3602295
13.96991634,744.6105347
14.00325012,744.9717407
14.0365839,745.7414551
14.06991673,745.3429565
14.1032505,745.3752441
14.13658333,745.6732788
14.16991711,745.7661743
14.20324993,746.458313
14.23658371,746.2243042
14.26991653,746.109436
14.30325031,747.1253662
14.33658314,746.2387085
14.36991692,746.5465698
14.40324974,746.7420044
14.43658352,747.4828491
14.46991634,746.3137817
14.50325012,748.2558594
14.5365839,747.958252
14.56991673,747.5107422
14.6032505,748.4356689
14.63658333,748.5408325
14.66991711,747.3022461
14.70324993,748.3023682
14.73658371,747.7159424
14.76991653,748.1879272
14.80325031,749.3325195
14.83658314,749.2294922
14.86991692,748.9341431
14.90324974,748.4634399
14.93658352,749.5794678
14.96991634,750.31604
15.00325012,749.4869385
