Time (min),Intensity (a.u.)
8.105813026,469.2900391
8.139145851,470.1878052
8.17247963,470.1192017
8.205812454,470.9254456
8.239146233,471.0112305
8.272479057,471.4765015
8.305812836,472.8051147
8.33914566,472.4475708
8.372479439,473.690979
8.405812263,474.0023804
8.439146042,474.6617126
8.472478867,474.97052
8.505812645,475.5837097
8.53914547,475.7670288
8.572479248,476.5299377
8.605813026,477.1951904
8.639145851,477.715332
8.67247963,478.4830017
8.705812454,479.3555603
8.739146233,479.6481018
8.772479057,480.3348999
8.805812836,480.3177185
8.83914566,481.9599915
8.872479439,481.5715637
8.905812263,482.0557556
8.939146042,483.1101379
8.972478867,483.4981689
9.005812645,484.0929871
9.03914547,484.7488403
9.072479248,484.9688416
9.105813026,486.2238159
9.139145851,486.636261
9.17247963,487.639679
9.205812454,487.8284302
9.239146233,487.9424133
9.272479057,488.3040771
9.305812836,489.4463806
9.33914566,489.8658447
9.372479439,490.1122131
9.405812263,490.5088196
9.439146042,491.8536377
9.472478867,491.928833
9.505812645,492.9380188
9.53914547,492.5220032
9.572479248,493.6399231
9.605813026,494.5739441
9.639145851,494.1607971
9.67247963,496.0369873
9.705812454,496.2654114
9.739146233,496.9138489
9.772479057,497.3495483
9.805812836,498.352417
9.83914566,498.875824
9.872479439,498.1926575
9.905812263,499.8415527
9.939146042,500.7731323
9.972478867,500.1048584
10.00581264,501.1776733
10.03914547,500.8499146
10.07247925,501.9682007
10.10581303,503.2236633
10.13914585,503.6998291
10.17247963,502.7529602
10.20581245,503.2739563
10.23914623,504.6535645
10.27247906,505.0881958
10.30581284,505.0851746
10.33914566,506.79599
10.37247944,506.6907959
10.40581226,507.6131287
10.43914604,507.7983093
10.47247887,508.6933289
10.50581264,508.9941711
10.53914547,509.3733521
10.57247925,509.983429
10.60581303,510.5079346
10.63914585,511.9318237
10.67247963,511.8243103
10.70581245,512.6677856
10.73914623,512.9939575
10.77247906,513.2536621
10.80581284,513.8492432
10.83914566,514.6187134
10.87247944,515.3009033
10.90581226,515.2303467
10.93914604,515.6310425
10.97247887,515.9550781
11.00581264,516.9401855
11.03914547,517.2576294
11.07247925,517.7976074
11.10581303,518.5789185
11.13914585,519.0175781
11.17247963,519.6087646
11.20581245,520.4073486
11.23914623,520.3294067
11.27247906,520.7498169
11.30581284,521.1310425
11.33914566,522.3884888
11.37247944,522.4052734
11.40581226,522.4055176
11.43914604,523.1657715
11.47247887,524.1968384
11.50581264,524.2279663
11.53914547,524.4078369
11.57247925,524.6654663
11.60581303,525.7550049
11.63914585,526.1560669
11.67247963,526.5372314
11.70581245,527.2565918
11.73914623,528.7564697
11.77247906,528.786438
11.80581284,528.8776245
11.83914566,529.6826172
11.87247944,530.1219482
11.90581226,530.7053833
11.93914604,530.7067871
11.97247887,530.8582764
12.00581264,531.5310059
12.03914547,532.5759277
12.07247925,532.5528564
12.10581303,532.3496704
12.13914585,533.1218262
12.17247963,533.8300781
12.20581245,534.4157104
12.23914623,535.4789429
12.27247906,535.383606
12.30581284,535.1613159
12.33914566,535.7102051
12.37247944,536.3704224
12.40581226,536.7215576
12.43914604,537.4534302
12.47247887,537.4819336
12.50581264,538.1464233
12.53914547,538.2922974
12.57247925,538.5792847
12.60581303,539.5195923
12.63914585,539.8414917
12.67247963,539.7669678
12.70581245,540.78302
12.73914623,540.8458862
12.77247906,541.6344604
12.80581284,541.7857666
12.83914566,542.0445557
12.87247944,542.9273071
12.90581226,543.1835327
12.93914604,543.2021484
12.97247887,543.5732422
13.00581264,544.5874023
13.03914547,545.168396
13.07247925,544.8954468
13.10581303,545.8078003
13.13914585,545.5866699
13.17247963,546.2761841
13.20581245,546.6742554
13.23914623,546.859375
13.27247906,547.2206421
13.30581284,547.3913574
13.33914566,547.8772583
13.37247944,548.5129395
13.40581226,549.1720581
13.43914604,548.7877808
13.47247887,548.7614746
13.50581264,549.2833252
13.53914547,550.7802734
13.57247925,550.503479
13.60581303,550.6731567
13.63914585,551.4004517
13.67247963,551.4144287
13.70581245,551.6703491
13.73914623,551.6361694
13.77247906,552.2888184
13.80581284,552.5621948
13.83914566,553.0709229
13.87247944,553.6244507
13.90581226,553.4273682
13.93914604,554.2393188
13.97247887,554.5238647
14.00581264,554.6949463
14.03914547,554.8695068
14.07247925,555.2554321
14.10581303,555.0111084
14.13914585,556.2047729
14.17247963,556.1262207
14.20581245,556.9031982
14.23914623,557.317688
14.27247906,556.1825562
14.30581284,557.0597534
14.33914566,557.5175781
14.37247944,557.8392944
14.40581226,558.2306519
14.43914604,558.6203003
14.47247887,558.5792847
14.50581264,559.1692505
14.53914547,559.0198364
14.57247925,560.3900146
14.60581303,559.8815308
14.63914585,560.020813
14.67247963,559.963562
14.70581245,560.026001
14.73914623,561.326355
14.77247906,562.0113525
14.80581284,561.3404541
14.83914566,562.2062378
14.87247944,562.3591309
14.90581226,563.0043335
14.93914604,562.4251709
14.97247887,563.5490723
15.00581264,563.7811279
