Time (min),Intensity (a.u.)
3.283333302,436.9395752
3.316666603,437.6865234
3.349999905,438.2984314
3.383333445,437.8519897
3.416666746,438.9481506
3.450000048,438.2368774
3.483333349,438.7117004
3.516666651,439.1551819
3.549999952,438.4262085
3.583333254,439.1218567
3.616666555,439.1613159
3.650000095,440.1543884
3.683333397,440.4524536
3.716666698,440.6828918
3.75,440.2060852
3.783333302,440.2493286
3.816666603,440.9168091
3.849999905,441.2218933
3.883333445,440.9347534
3.916666746,441.1075439
3.950000048,441.2739868
3.983333349,441.3062134
4.016666889,441.7389526
4.050000191,441.9689331
4.083333492,442.2756042
4.116666794,442.4021912
4.150000095,442.1681519
4.183333397,442.5810242
4.216666698,443.0266418
4.25,442.7308655
4.283333302,442.6245117
4.316666603,442.4922791
4.349999905,442.5933838
4.383333206,443.4338989
4.416666508,443.9943542
4.449999809,443.5148621
4.483333111,443.9386902
4.516666889,443.9191895
4.550000191,444.413208
4.583333492,444.7532654
4.616666794,444.0952759
4.650000095,444.5730896
4.683333397,445.0859375
4.716666698,445.5570679
4.75,445.752655
4.783333302,446.3240051
4.816666603,446.098053
4.849999905,446.3130188
4.883333206,446.3411865
4.916666508,446.8059998
4.949999809,446.2159424
4.983333111,446.6766968
5.640729427,540.5933228
5.674062729,541.258606
5.70739603,541.8842163
5.740729332,542.7089844
5.774062634,543.8064575
5.807395935,544.1409302
5.840729237,544.6864624
5.874062538,545.4483032
5.90739584,545.3521118
5.940729141,545.4818115
5.974062443,546.2802734
6.007395744,547.7838745
6.040729046,547.569458
6.074062824,548.0548706
6.107396126,548.3393555
6.140729427,549.0802612
6.174062729,549.0043945
6.20739603,550.6578979
6.240729332,551.5807495
6.274062634,551.8734131
6.307395935,552.8092651
6.340729237,552.9688721
6.374062538,554.362854
6.40739584,554.2062378
6.440729141,554.4866333
6.474062443,555.1239014
6.507395744,556.1564941
6.540729046,557.3308105
6.574062824,559.0124512
6.607396126,559.083252
6.640729427,560.0548096
6.674062729,560.8405762
6.70739603,561.7022095
6.740729332,563.1802979
6.774062634,564.3931885
6.807395935,565.0525513
6.840729237,565.4178467
6.874062538,566.637207
6.90739584,567.3386841
6.940729141,568.4428101
6.974062443,569.4631348
7.007395744,570.8757324
7.040729046,571.3271484
7.074062824,571.3275757
7.107396126,572.1101685
7.140729427,573.3522949
7.174062729,574.5227661
7.20739603,575.6184692
7.240729332,575.7311401
7.274062634,577.2998657
7.307395935,578.4943848
7.340729237,580.3642578
7.374062538,580.5852051
7.40739584,581.696167
7.440729141,582.2469482
7.474062443,583.2297363
7.507395744,584.4750977
7.540729046,585.2268066
7.574062824,586.4627686
7.607396126,587.2047119
7.640729427,588.0043335
7.674062729,589.0150146
7.70739603,589.3533325
7.740729332,590.8858032
7.774062634,591.6876221
7.807395935,591.8942261
7.840729237,592.5145264
7.874062538,593.7853394
7.90739584,595.4763794
7.940729141,596.1420898
7.974062443,596.5363159
8.007395744,597.882019
8.040729523,598.6744385
8.074062347,600.1135254
8.107396126,601.5239258
8.140728951,601.3883057
8.174062729,602.302124
8.207395554,602.2228394
8.240729332,603.3566895
8.274062157,603.7252808
8.307395935,605.7792358
8.340729713,606.8908081
8.374062538,607.6853638
8.407396317,608.0882568
8.440729141,610.0022583
8.47406292,610.7585449
8.507395744,611.6956177
8.540728569,612.3443604
8.574062347,613.5499878
8.607395172,614.6699219
8.640728951,614.8206787
8.674061775,616.2738037
8.707395554,616.3057861
8.740728378,617.8147583
8.774062157,618.7980347
8.807394981,619.4356079
8.84072876,620.100647
8.874062538,621.3676758
8.907395363,622.6816406
8.940729141,624.3521729
8.974061966,624.4361572
9.007395744,625.6710205
9.040728569,625.6045532
9.074062347,626.7776489
9.107395172,628.0606079
9.140728951,628.130249
9.174061775,628.8287354
9.207395554,629.651001
9.240728378,630.6317749
9.274062157,631.5336914
9.307394981,632.289856
9.34072876,632.6472168
9.374062538,633.1021118
9.407395363,635.0942993
9.440729141,635.4804077
9.474061966,635.6372681
9.507395744,636.6257324
9.540728569,636.7553101
9.574062347,637.9141235
9.607395172,638.9667969
9.640728951,639.1921387
9.674061775,639.9559326
9.707395554,641.5025024
9.740728378,641.7913818
9.774062157,643.3550415
9.807394981,643.2005615
9.84072876,646.0252686
9.874062538,644.3359375
9.907395363,645.201355
9.940729141,646.0164185
9.974061966,645.8914795
10.00739574,647.7445679
10.04072857,648.265564
10.07406235,648.644165
10.10739517,648.824707
10.14072895,649.6819458
10.17406178,651.008606
10.20739555,651.6507568
10.24072838,652.3389893
10.27406216,653.0091553
10.30739498,654.4915161
10.34072876,654.5213013
10.37406254,655.4176025
10.40739536,655.484436
10.44072914,655.744812
10.47406197,657.1494751
10.50739574,657.765686
10.54072857,658.2494507
10.57406235,659.064209
10.60739517,659.2453003
10.64072895,659.6121216
10.67406178,660.7289429
10.70739555,661.1815796
10.74072838,662.2969971
10.77406216,662.2279053
10.80739498,662.675354
10.84072876,662.7042847
10.87406254,663.5308228
10.90739536,663.9208984
10.94072914,665.4083862
10.97406197,665.5493164
11.00739574,665.651123
11.04072857,665.8135376
11.07406235,667.736084
11.10739517,666.9085693
11.14072895,667.475769
11.17406178,668.4072876
11.20739555,668.7522583
11.24072838,668.9751587
11.27406216,669.4456177
11.30739498,670.0167236
11.34072876,670.920105
11.37406254,671.1777344
11.40739536,672.1732788
11.44072914,672.2341309
11.47406197,672.824707
11.50739574,673.5455322
11.54072857,674.0524292
11.57406235,674.4232178
11.60739517,675.2171021
11.64072895,675.5200195
11.67406178,676.5720825
11.70739555,676.7271729
11.74072838,676.6557007
11.77406216,677.260498
11.80739498,678.1503296
11.84072876,678.0403442
11.87406254,678.7651978
11.90739536,678.1374512
11.94072914,679.1191406
11.97406197,679.0855103
12.00739574,680.3119507
12.04072857,679.7970581
12.07406235,679.9178467
12.10739517,681.3886108
12.14072895,681.5455322
12.17406178,682.6540527
12.20739555,681.6460571
12.24072838,681.8972778
12.27406216,683.06604
12.30739498,683.0410156
12.34072876,683.9082642
12.37406254,683.0535278
12.40739536,684.0061035
12.44072914,684.6913452
12.47406197,684.4233398
12.50739574,685.4866943
12.54072857,685.2911377
12.57406235,685.5267334
12.60739517,685.4023438
12.64072895,686.6467896
12.67406178,686.6779785
12.70739555,687.1358643
12.74072838,687.3294678
12.77406216,688.3890381
12.80739498,689.1638794
12.84072876,688.8674927
12.87406254,688.5665894
12.90739536,689.0975952
12.94072914,689.9814453
12.97406197,690.4556885
13.00739574,690.5977173
13.04072857,690.9326172
13.07406235,690.7088623
13.10739517,691.951355
13.14072895,690.7664185
13.17406178,692.0922852
13.20739555,692.4816895
13.24072838,691.7034912
13.27406216,692.649292
13.30739498,691.9898682
13.34072876,693.9243164
13.37406254,692.7855835
13.40739536,693.3866577
13.44072914,693.8636475
13.47406197,693.8994141
13.50739574,694.2283325
13.54072857,694.4604492
13.57406235,694.0094604
13.60739517,695.2161865
13.64072895,695.1505737
13.67406178,695.1524658
13.70739555,696.0200195
13.74072838,695.8424072
13.77406216,696.640625
13.80739498,696.2700806
13.84072876,696.3479614
13.87406254,696.4174805
13.90739536,696.8460083
13.94072914,696.1583252
13.97406197,696.5375366
14.00739574,698.0980225
14.04072857,697.1818848
14.07406235,697.2349854
14.10739517,698.4796753
14.14072895,698.0535278
14.17406178,698.34375
14.20739555,699.7337646
14.24072838,699.2462769
14.27406216,698.9743652
14.30739498,699.0656128
14.34072876,698.7277222
14.37406254,698.9371948
14.40739536,700.4733887
14.44072914,700.1190186
14.47406197,699.9976807
14.50739574,700.5545654
14.54072857,699.3688354
14.57406235,700.7138062
14.60739517,701.1838989
14.64072895,700.9664307
14.67406178,701.0866089
14.70739555,701.8079224
14.74072838,701.4327393
14.77406216,701.444458
14.80739498,701.8417969
14.84072876,702.5449219
14.87406254,702.5842896
14.90739536,703.1971436
14.94072914,702.7733765
14.97406197,703.3911133
15.00739574,703.137207
