Time (min),Intensity (a.u.)
6.345000267,498.9110718
6.378333569,498.6834106
6.41166687,499.4015503
6.445000172,499.3630981
6.478333473,499.4810486
6.511666775,498.0495605
6.545000076,498.2695923
6.578333378,498.5971375
6.611666679,499.25177
6.644999981,499.4605103
6.678333759,498.9128418
6.711667061,499.1263733
6.745000362,499.3708801
6.778333664,499.1716309
6.811666965,499.7177734
6.845000267,499.6052551
6.878333569,500.1839905
6.91166687,500.2471924
6.945000172,500.3592834
6.978333473,500.2631531
7.011666775,500.5223083
7.045000076,500.2680359
7.078333378,500.1711731
7.111666679,500.5680237
7.144999981,500.2020569
7.178333759,500.5813293
7.211667061,499.8833313
7.245000362,500.788147
7.278333664,500.1705933
7.311666965,500.3826599
7.345000267,501.1450195
7.378333569,500.6824036
7.41166687,501.2657166
7.445000172,500.5990295
7.478333473,500.7501221
7.511666775,500.8562927
7.545000076,501.4342651
7.578333378,501.445282
7.611666679,501.4159546
7.644999981,500.7886963
7.678333759,501.5302429
7.711667061,501.2941284
7.745000362,500.8544312
7.778333664,501.1921387
7.811666965,501.3942871
7.845000267,501.1302795
7.878333569,501.3065796
7.91166687,500.2527771
7.945000172,500.2550964
7.978333473,500.59021
8.011667252,500.6275024
8.045000076,500.48703
8.078333855,500.5250549
8.111666679,499.8580322
8.145000458,500.1868591
8.178333282,500.7435608
8.211667061,500.0627747
8.244999886,500.1565857
8.278333664,500.350769
8.311666489,499.9872437
8.345000267,499.9147644
8.378333092,500.1680298
8.41166687,500.2655945
8.445000648,499.6812744
8.478333473,500.3811646
8.511667252,500.2809143
8.545000076,499.9696655
8.578333855,500.5167236
8.611666679,501.007019
8.645000458,499.5748901
8.678333282,499.8604431
8.711667061,499.9481812
8.744999886,499.6234741
8.778333664,499.72229
8.811666489,499.6030273
8.845000267,499.4007874
8.878333092,499.6358643
8.91166687,499.4814148
8.945000648,499.9528503
8.978333473,499.7303772
9.011667252,499.0655212
9.045000076,499.3595581
9.078333855,498.4023743
9.111666679,499.2694092
9.145000458,500.3453979
9.178333282,500.0481567
9.211667061,499.6436768
9.244999886,499.3025208
9.278333664,498.3037109
9.311666489,497.4526672
9.345000267,497.4298096
9.378333092,497.758606
9.41166687,498.8760376
9.445000648,499.7291565
9.478333473,495.0142212
9.511667252,502.8518372
9.545000076,503.1361694
9.578333855,501.1937561
9.611666679,499.6678162
9.645000458,499.0030212
9.678333282,497.9315796
9.711667061,497.2182922
9.744999886,496.6738281
9.778333664,495.9692078
9.811666489,492.6729126
9.845000267,494.506958
9.878333092,495.9579773
9.91166687,498.2373962
9.945000648,496.8154907
9.978333473,503.6168213
10.01166725,501.8529358
10.04500008,500.9282837
10.07833385,498.396698
10.11166668,498.0455627
10.14500046,497.4425354
10.17833328,496.2063293
10.21166706,496.6630554
10.24499989,495.7555542
10.27833366,493.5630188
10.31166649,494.4575806
10.34500027,496.2754822
10.37833309,496.1584473
10.41166687,502.5916748
10.44500065,501.9928894
10.47833347,499.5202942
10.51166725,497.9196167
10.54500008,497.4740906
10.57833385,496.467804
10.61166668,495.4876099
10.64500046,494.7966919
10.67833328,495.2858582
10.71166706,496.0457764
10.74499989,492.0310364
10.77833366,492.229187
10.81166649,492.9804993
10.84500027,498.8737793
10.87833309,502.2512817
10.91166687,500.7272949
10.94500065,499.3989563
10.97833347,496.6319275
11.01166725,496.5860596
11.04500008,495.9647522
11.07833385,495.2485657
11.11166668,494.6949463
11.14500046,493.8962708
11.17833328,493.12677
11.21166706,494.6751404
11.24499989,497.7826233
11.27833366,494.3926086
11.31166649,494.9698486
11.34500027,497.0400085
11.37833309,496.4325562
11.41166687,495.9629211
11.44500065,496.0484009
11.47833347,495.9812317
11.51166725,495.2280579
11.54500008,494.7033081
11.57833385,492.7657776
11.61166668,499.6132507
11.64500046,498.8028259
11.67833328,496.3196716
11.71166706,495.074707
11.74499989,494.9840698
11.77833366,497.3341675
11.81166649,492.7669983
11.84500027,486.1238098
11.87833309,490.9654236
11.91166687,495.0634766
11.94500065,496.5605469
11.97833347,497.9873047
12.01166725,497.5811462
12.04500008,496.3330078
12.07833385,494.538147
12.11166668,499.2182617
12.14500046,499.4491272
12.17833328,497.4526672
12.21166706,495.5055237
12.24499989,494.9541016
12.27833366,495.0461731
12.31166649,493.4109802
12.34500027,492.5254211
12.37833309,493.3746948
12.41166687,493.4563293
12.44500065,496.2638245
12.47833347,489.8173523
12.51166725,487.3776245
12.54500008,491.4440918
12.57833385,495.3538208
12.61166668,496.1419067
12.64500046,496.5073242
12.67833328,498.2539063
12.71166706,492.3514099
12.74499989,499.0270691
12.77833366,500.6257324
12.81166649,497.2786865
12.84500027,494.3479919
12.87833309,493.1227112
12.91166687,493.0099182
12.94500065,490.7631836
12.97833347,490.6957092
13.01166725,490.8346863
13.04500008,490.926239
13.07833385,492.4312439
13.11166668,493.8759766
13.14500046,490.9878235
13.17833328,488.0575256
13.21166706,490.727356
13.24499989,493.6046753
13.27833366,495.8097229
13.31166649,496.4461975
13.34500027,496.0689697
13.37833309,496.7489929
13.41166687,494.0405884
13.44500065,496.6907349
13.47833347,497.8839722
13.51166725,497.7335815
13.54500008,495.1390686
13.57833385,493.8284607
13.61166668,492.1301575
13.64500046,490.8110962
13.67833328,491.2285767
13.71166706,491.2651367
13.74499989,490.8795471
13.77833366,490.391571
13.81166649,490.9694214
13.84500027,491.1698608
13.87833309,492.3351135
13.91166687,493.6851501
13.94500065,492.4923706
13.97833347,485.0037842
14.01166725,487.4529114
14.04500008,492.108429
14.07833385,493.4595032
14.11166668,495.0082703
14.14500046,495.1654053
14.17833328,494.7980042
14.21166706,491.1199036
14.24499989,498.0749207
14.27833366,496.6537781
14.31166649,494.526825
14.34500027,493.707489
14.37833309,492.6808167
14.41166687,490.828125
14.44500065,489.7709351
14.47833347,489.8381958
14.51166725,489.9658813
14.54500008,490.8080444
14.57833385,490.3640442
14.61166668,490.2459412
14.64500046,491.0873108
14.67833328,490.8638916
14.71166706,491.7427979
14.74499989,490.9966125
14.77833366,486.7604675
14.81166649,488.2072449
14.84500027,491.9993896
14.87833309,493.7608643
14.91166687,493.4342957
14.94500065,493.7319641
14.97833347,491.9717407
