Time (min),Intensity (a.u.)
8.012687683,618.5214233
8.046021461,620.1775513
8.079354286,621.6268921
8.112688065,622.5849609
8.146020889,623.0869141
8.179354668,623.3916626
8.212687492,625.8196411
8.246021271,626.017334
8.279354095,627.8639526
8.312687874,629.4528809
8.346020699,629.9276733
8.379354477,629.7647095
8.412687302,631.020752
8.44602108,631.7034302
8.479353905,631.7800293
8.512687683,633.8926392
8.546020508,634.0856934
8.579354286,635.4746704
8.612687111,636.3109741
8.646020889,637.5437622
8.679353714,637.5663452
8.712687492,639.5113525
8.746020317,639.7369385
8.779354095,640.4313354
8.81268692,641.5298462
8.846020699,643.2851563
8.879353523,643.2703857
8.912687302,643.4693604
8.946020126,644.9813232
8.979353905,645.8717651
9.012686729,646.9198608
9.046020508,648.2636719
9.079354286,648.1469727
9.112687111,649.4609985
9.146020889,650.3865356
9.179353714,650.8035889
9.212687492,652.293335
9.246020317,652.7474365
9.279354095,653.6271973
9.31268692,654.8059692
9.346020699,655.0338745
9.379353523,655.7542725
9.412687302,657.1032104
9.446020126,657.1418457
9.479353905,658.59729
9.512686729,659.1467285
9.546020508,659.2068481
9.579354286,660.0330811
9.612687111,660.2729492
9.646020889,661.6421509
9.679353714,662.1315308
9.712687492,663.1259766
9.746020317,663.4882202
9.779354095,663.9078979
9.81268692,664.8582764
9.846020699,666.0466309
9.879353523,666.8400879
9.912687302,666.6661377
9.946020126,667.3966675
9.979353905,669.0923462
10.01268673,669.883606
10.04602051,670.6520386
10.07935429,670.6082153
10.11268711,671.9081421
10.14602089,672.3654785
10.17935371,673.3424072
10.21268749,673.2581177
10.24602032,673.996582
10.2793541,674.6969604
10.31268692,676.2559204
10.3460207,676.4129028
10.37935352,676.1972656
10.4126873,677.1413574
10.44602013,677.7415771
10.4793539,677.6636353
10.51268673,678.5507202
10.54602051,679.5682373
10.57935429,679.9434204
10.61268711,679.9868164
10.64602089,681.4503174
10.67935371,681.6333618
10.71268749,681.947876
10.74602032,683.2577515
10.7793541,683.3305664
10.81268692,684.1651611
10.8460207,684.2727051
10.87935352,685.2734375
10.9126873,684.819519
10.94602013,686.9862061
10.9793539,686.925354
11.01268673,687.4589844
11.04602051,688.1778564
11.07935429,688.6151123
11.11268711,688.9569702
11.14602089,689.6583252
11.17935371,690.4464722
11.21268749,690.5690918
11.24602032,691.3227539
11.2793541,691.5470581
11.31268692,692.3152466
11.3460207,692.0309448
11.37935352,693.9361572
11.4126873,693.6737061
11.44602013,693.9303589
11.4793539,694.8688354
11.51268673,695.5765991
11.54602051,695.0054321
11.57935429,696.8466797
11.61268711,696.4894409
11.64602089,696.7149048
11.67935371,697.631897
11.71268749,698.2597656
11.74602032,698.3112183
11.7793541,698.1139526
11.81268692,698.6619873
11.8460207,699.2932739
11.87935352,700.3338013
11.9126873,699.7661133
11.94602013,700.6275024
11.9793539,701.4541016
12.01268673,701.5585938
12.04602051,702.8255615
12.07935429,702.7296143
12.11268711,703.1052856
12.14602089,703.6002197
12.17935371,703.1629639
12.21268749,704.4822388
12.24602032,704.5780029
12.2793541,705.022644
12.31268692,705.8516235
12.3460207,705.901123
12.37935352,706.9932251
12.4126873,707.4576416
12.44602013,707.6864014
12.4793539,708.2844238
12.51268673,708.4795532
12.54602051,708.2626953
12.57935429,708.8269043
12.61268711,708.9927368
12.64602089,709.2136841
12.67935371,709.6850586
12.71268749,710.3574829
12.74602032,711.1969604
12.7793541,710.9909058
12.81268692,711.3560181
12.8460207,711.6889648
12.87935352,711.8763428
12.9126873,712.2814941
12.94602013,713.3363647
12.9793539,712.8444214
13.01268673,713.1724243
13.04602051,714.0073242
13.07935429,713.8953247
13.11268711,715.2440186
13.14602089,715.0947876
13.17935371,714.9841919
13.21268749,715.7994995
13.24602032,716.1516724
13.2793541,716.2893066
13.31268692,716.2797241
13.3460207,716.5510864
13.37935352,717.024231
13.4126873,717.1696167
13.44602013,718.2269287
13.4793539,717.5552368
13.51268673,719.0233765
13.54602051,719.5447388
13.57935429,719.8589478
13.61268711,719.8225708
13.64602089,719.5311279
13.67935371,719.52948
13.71268749,719.753418
13.74602032,720.348877
13.7793541,720.9885254
13.81268692,721.6392212
13.8460207,722.2757568
13.87935352,722.2862549
13.9126873,722.5213623
13.94602013,723.4688721
13.9793539,722.5418701
14.01268673,723.4679565
14.04602051,723.5267334
14.07935429,723.9379272
14.11268711,723.9414673
14.14602089,724.4212036
14.17935371,723.980896
14.21268749,724.9972534
14.24602032,724.3422852
14.2793541,724.8804321
14.31268692,725.2042847
14.3460207,725.8152466
14.37935352,726.0214233
14.4126873,726.5082397
14.44602013,726.4244385
14.4793539,726.515686
14.51268673,726.0306396
14.54602051,727.6640015
14.57935429,726.9220581
14.61268711,727.5784912
14.64602089,727.1390381
14.67935371,727.7596436
14.71268749,728.2861938
14.74602032,727.7748413
14.7793541,727.7149048
14.81268692,728.6818848
14.8460207,727.5299072
14.87935352,728.3214111
14.9126873,729.1964111
14.94602013,728.9553833
14.9793539,728.6519165
15.01268673,729.1860962
