Time (min),Intensity (a.u.)
13.16535473,447.5582886
13.19868755,448.3770752
13.23202133,448.3025208
13.26535416,448.2154236
13.29868793,448.4167786
13.33202076,448.2191467
13.36535454,448.8265686
13.39868736,448.5266724
13.43202114,449.398407
13.46535397,449.4867554
13.49868774,449.3563843
13.53202152,450.032196
13.56535435,449.1576843
13.59868813,449.8119202
13.63202095,449.6751099
13.66535473,449.4568481
13.69868755,449.598999
13.73202133,449.750946
13.76535416,450.116333
13.79868793,449.8432312
13.83202076,450.2370605
13.86535454,449.6922607
13.89868736,450.1740417
13.93202114,449.6522522
13.96535397,450.2400513
13.99868774,450.4035339
14.03202152,450.6491089
14.06535435,451.2288513
14.09868813,450.9663391
14.13202095,451.2226563
14.16535473,451.0215759
14.19868755,451.3916016
14.23202133,450.9675598
14.26535416,450.7490845
14.29868793,451.1486816
14.33202076,450.9742126
14.36535454,451.2767944
14.39868736,451.9259949
14.43202114,452.8132935
14.46535397,451.9504089
14.49868774,451.9792175
14.53202152,452.0360107
14.56535435,451.7732239
14.59868813,452.5975647
14.63202095,452.380188
14.66535473,452.4676208
14.69868755,452.8138428
14.73202133,452.6811829
14.76535416,452.8301086
14.79868793,452.880127
14.83202076,453.59375
14.86535454,452.8560181
14.89868736,454.1882935
14.93202114,453.6333008
14.96535397,454.1495972
14.99868774,454.3148804
